S/N,Time,Temp,HumiRH
786,14/01/2020 15:27,27,
787,14/01/2020 15:42,26.8,
788,14/01/2020 15:57,26.7,
789,14/01/2020 16:12,27,
790,14/01/2020 16:27,26.7,
791,14/01/2020 16:42,26.7,
792,14/01/2020 16:57,26.9,
793,14/01/2020 17:12,26.9,
794,14/01/2020 17:27,27,
795,14/01/2020 17:42,27.2,
796,14/01/2020 17:57,27.1,
797,14/01/2020 18:12,27.8,
798,14/01/2020 18:27,28.4,
799,14/01/2020 18:42,28.6,
800,14/01/2020 18:57,28.8,
801,14/01/2020 19:12,28.9,
802,14/01/2020 19:27,29,
803,14/01/2020 19:42,29,
804,14/01/2020 19:57,29.1,
805,14/01/2020 20:12,29.1,
806,14/01/2020 20:27,29,
807,14/01/2020 20:42,29,
808,14/01/2020 20:57,29,
809,14/01/2020 21:12,28.9,
810,14/01/2020 21:27,28.9,
811,14/01/2020 21:42,28.8,
812,14/01/2020 21:57,28.8,
813,14/01/2020 22:12,28.8,
814,14/01/2020 22:27,28.7,
815,14/01/2020 22:42,28.6,
816,14/01/2020 22:57,28.5,
817,14/01/2020 23:12,28.5,
818,14/01/2020 23:27,28.4,
819,14/01/2020 23:42,28.3,
820,14/01/2020 23:57,28.2,
821,15/01/2020 00:12,28.1,
822,15/01/2020 00:27,28,
823,15/01/2020 00:42,28,
824,15/01/2020 00:57,27.9,
825,15/01/2020 01:12,27.8,
826,15/01/2020 01:27,27.7,
827,15/01/2020 01:42,27.7,
828,15/01/2020 01:57,27.6,
829,15/01/2020 02:12,27.5,
830,15/01/2020 02:27,27.4,
831,15/01/2020 02:42,27.3,
832,15/01/2020 02:57,27.2,
833,15/01/2020 03:12,27.2,
834,15/01/2020 03:27,27.1,
835,15/01/2020 03:42,27,
836,15/01/2020 03:57,27,
837,15/01/2020 04:12,26.8,
838,15/01/2020 04:27,26.7,
839,15/01/2020 04:42,26.6,
840,15/01/2020 04:57,26.5,
841,15/01/2020 05:12,26.4,
842,15/01/2020 05:27,26.4,
843,15/01/2020 05:42,26.3,
844,15/01/2020 05:57,26.3,
845,15/01/2020 06:12,26.2,
846,15/01/2020 06:27,26.2,
847,15/01/2020 06:42,26.1,
848,15/01/2020 06:57,26.1,
849,15/01/2020 07:12,26,
850,15/01/2020 07:27,26,
851,15/01/2020 07:42,25.9,
852,15/01/2020 07:57,25.9,
853,15/01/2020 08:12,26,
854,15/01/2020 08:27,26.1,
855,15/01/2020 08:42,26.2,
856,15/01/2020 08:57,26.5,
857,15/01/2020 09:12,26.9,
858,15/01/2020 09:27,27.2,
859,15/01/2020 09:42,27.5,
860,15/01/2020 09:57,27.7,
861,15/01/2020 10:12,28,
862,15/01/2020 10:27,28.2,
863,15/01/2020 10:42,28.3,
864,15/01/2020 10:57,27.6,
865,15/01/2020 11:12,27.1,
866,15/01/2020 11:27,27,
867,15/01/2020 11:42,26.8,
868,15/01/2020 11:57,26.8,
869,15/01/2020 12:12,27.1,
870,15/01/2020 12:27,27,
871,15/01/2020 12:42,27,
872,15/01/2020 12:57,26.8,
873,15/01/2020 13:12,27,
874,15/01/2020 13:27,26.8,
875,15/01/2020 13:42,27,
876,15/01/2020 13:57,26.8,
877,15/01/2020 14:12,26.7,
878,15/01/2020 14:27,26.7,
879,15/01/2020 14:42,27,
880,15/01/2020 14:57,27,
881,15/01/2020 15:12,26.7,
882,15/01/2020 15:27,28,
883,15/01/2020 15:42,28.3,
884,15/01/2020 15:57,28.5,
885,15/01/2020 16:12,28.1,
886,15/01/2020 16:27,27.9,
887,15/01/2020 16:42,27.5,
888,15/01/2020 16:57,27.8,
889,15/01/2020 17:12,27.9,
890,15/01/2020 17:27,27.6,
891,15/01/2020 17:42,28.1,
892,15/01/2020 17:57,28,
893,15/01/2020 18:12,28.4,
894,15/01/2020 18:27,29.1,
895,15/01/2020 18:42,29.3,
896,15/01/2020 18:57,29.4,
897,15/01/2020 19:12,29.4,
898,15/01/2020 19:27,29.5,
899,15/01/2020 19:42,29.5,
900,15/01/2020 19:57,29.5,
901,15/01/2020 20:12,29.4,
902,15/01/2020 20:27,29.4,
903,15/01/2020 20:42,29.3,
904,15/01/2020 20:57,29.3,
905,15/01/2020 21:12,29.3,
906,15/01/2020 21:27,29.1,
907,15/01/2020 21:42,29,
908,15/01/2020 21:57,28.9,
909,15/01/2020 22:12,28.8,
910,15/01/2020 22:27,28.6,
911,15/01/2020 22:42,28.5,
912,15/01/2020 22:57,28.4,
913,15/01/2020 23:12,28.3,
914,15/01/2020 23:27,28.2,
915,15/01/2020 23:42,28.1,
916,15/01/2020 23:57,28,
917,16/01/2020 00:12,27.9,
918,16/01/2020 00:27,27.9,
919,16/01/2020 00:42,27.8,
920,16/01/2020 00:57,27.8,
921,16/01/2020 01:12,27.7,
922,16/01/2020 01:27,27.6,
923,16/01/2020 01:42,27.5,
924,16/01/2020 01:57,27.5,
925,16/01/2020 02:12,27.4,
926,16/01/2020 02:27,27.3,
927,16/01/2020 02:42,27.1,
928,16/01/2020 02:57,27.1,
929,16/01/2020 03:12,27,
930,16/01/2020 03:27,27,
931,16/01/2020 03:42,27,
932,16/01/2020 03:57,26.9,
933,16/01/2020 04:12,26.8,
934,16/01/2020 04:27,26.8,
935,16/01/2020 04:42,26.7,
936,16/01/2020 04:57,26.6,
937,16/01/2020 05:12,26.5,
938,16/01/2020 05:27,26.4,
939,16/01/2020 05:42,26.3,
940,16/01/2020 05:57,26.2,
941,16/01/2020 06:12,26.2,
942,16/01/2020 06:27,26.2,
943,16/01/2020 06:42,26.1,
944,16/01/2020 06:57,26,
945,16/01/2020 07:12,26,
946,16/01/2020 07:27,25.9,
947,16/01/2020 07:42,26,
948,16/01/2020 07:57,26,
949,16/01/2020 08:12,26.1,
950,16/01/2020 08:27,26.2,
951,16/01/2020 08:42,26.3,
952,16/01/2020 08:57,26.8,
953,16/01/2020 09:12,27.4,
954,16/01/2020 09:27,27.7,
955,16/01/2020 09:42,27.7,
956,16/01/2020 09:57,28.3,
957,16/01/2020 10:12,28.3,
958,16/01/2020 10:27,28,
959,16/01/2020 10:42,27.9,
960,16/01/2020 10:57,27.9,
961,16/01/2020 11:12,28.1,
962,16/01/2020 11:27,27.7,
963,16/01/2020 11:42,27.9,
964,16/01/2020 11:57,27.4,
965,16/01/2020 12:12,27.4,
966,16/01/2020 12:27,27.3,
967,16/01/2020 12:42,27.3,
968,16/01/2020 12:57,27.7,
969,16/01/2020 13:12,28.5,
970,16/01/2020 13:27,29,
971,16/01/2020 13:42,28.9,
972,16/01/2020 13:57,28.1,
973,16/01/2020 14:12,27.6,
974,16/01/2020 14:27,27.5,
975,16/01/2020 14:42,27.4,
976,16/01/2020 14:57,27.4,
977,16/01/2020 15:12,27.8,
978,16/01/2020 15:27,27.6,
979,16/01/2020 15:42,27.5,
980,16/01/2020 15:57,27.5,
981,16/01/2020 16:12,27.6,
982,16/01/2020 16:27,27.5,
983,16/01/2020 16:42,27.4,
984,16/01/2020 16:57,27.4,
985,16/01/2020 17:12,27.7,
986,16/01/2020 17:27,27.4,
987,16/01/2020 17:42,27.4,
988,16/01/2020 17:57,27.8,
989,16/01/2020 18:12,28.5,
990,16/01/2020 18:27,28.8,
991,16/01/2020 18:42,28.9,
992,16/01/2020 18:57,28.9,
993,16/01/2020 19:12,29,
994,16/01/2020 19:27,29,
995,16/01/2020 19:42,29,
996,16/01/2020 19:57,29,
997,16/01/2020 20:12,28.9,
998,16/01/2020 20:27,28.9,
999,16/01/2020 20:42,28.8,
1000,16/01/2020 20:57,28.8,
1001,16/01/2020 21:12,28.7,
1002,16/01/2020 21:27,28.6,
1003,16/01/2020 21:42,28.5,
1004,16/01/2020 21:57,28.4,
1005,16/01/2020 22:12,28.3,
1006,16/01/2020 22:27,28.3,
1007,16/01/2020 22:42,28.1,
1008,16/01/2020 22:57,28.1,
1009,16/01/2020 23:12,28,
1010,16/01/2020 23:27,27.9,
1011,16/01/2020 23:42,27.8,
1012,16/01/2020 23:57,27.7,
1013,17/01/2020 00:12,27.6,
1014,17/01/2020 00:27,27.5,
1015,17/01/2020 00:42,27.4,
1016,17/01/2020 00:57,27.4,
1017,17/01/2020 01:12,27.4,
1018,17/01/2020 01:27,27.2,
1019,17/01/2020 01:42,27.2,
1020,17/01/2020 01:57,27.1,
1021,17/01/2020 02:12,27,
1022,17/01/2020 02:27,26.9,
1023,17/01/2020 02:42,26.8,
1024,17/01/2020 02:57,26.7,
1025,17/01/2020 03:12,26.7,
1026,17/01/2020 03:27,26.6,
1027,17/01/2020 03:42,26.5,
1028,17/01/2020 03:57,26.5,
1029,17/01/2020 04:12,26.4,
1030,17/01/2020 04:27,26.2,
1031,17/01/2020 04:42,26.1,
1032,17/01/2020 04:57,26,
1033,17/01/2020 05:12,26,
1034,17/01/2020 05:27,26,
1035,17/01/2020 05:42,25.9,
1036,17/01/2020 05:57,25.9,
1037,17/01/2020 06:12,25.8,
1038,17/01/2020 06:27,25.8,
1039,17/01/2020 06:42,25.8,
1040,17/01/2020 06:57,25.7,
1041,17/01/2020 07:12,25.7,
1042,17/01/2020 07:27,25.7,
1043,17/01/2020 07:42,25.7,
1044,17/01/2020 07:57,25.8,
1045,17/01/2020 08:12,25.8,
1046,17/01/2020 08:27,26,
1047,17/01/2020 08:42,26.1,
1048,17/01/2020 08:57,26.5,
1049,17/01/2020 09:12,26.9,
1050,17/01/2020 09:27,27.3,
1051,17/01/2020 09:42,27.6,
1052,17/01/2020 09:57,27.8,
1053,17/01/2020 10:12,28,
1054,17/01/2020 10:27,28.3,
1055,17/01/2020 10:42,28.3,
1056,17/01/2020 10:57,28.1,
1057,17/01/2020 11:12,28.7,
1058,17/01/2020 11:27,29.2,
1059,17/01/2020 11:42,29.6,
1060,17/01/2020 11:57,29.8,
1061,17/01/2020 12:12,30.1,
1062,17/01/2020 12:27,30.4,
1063,17/01/2020 12:42,30.6,
1064,17/01/2020 12:57,30.9,
1065,17/01/2020 13:12,31,
1066,17/01/2020 13:27,31.2,
1067,17/01/2020 13:42,31,
1068,17/01/2020 13:57,31.1,
1069,17/01/2020 14:12,31.2,
1070,17/01/2020 14:27,31.3,
1071,17/01/2020 14:42,31.4,
1072,17/01/2020 14:57,31.4,
1073,17/01/2020 15:12,31.6,
1074,17/01/2020 15:27,32,
1075,17/01/2020 15:42,32.6,
1076,17/01/2020 15:57,30.9,
1077,17/01/2020 16:12,29.9,
1078,17/01/2020 16:27,29.3,
1079,17/01/2020 16:42,28.7,
1080,17/01/2020 16:57,28.5,
1081,17/01/2020 17:12,28.2,
1082,17/01/2020 17:27,28,
1083,17/01/2020 17:42,27.9,
1084,17/01/2020 17:57,28,
1085,17/01/2020 18:12,29,
1086,17/01/2020 18:27,29.5,
1087,17/01/2020 18:42,29.8,
1088,17/01/2020 18:57,29.9,
1089,17/01/2020 19:12,30,
1090,17/01/2020 19:27,30.1,
1091,17/01/2020 19:42,30.2,
1092,17/01/2020 19:57,30.2,
1093,17/01/2020 20:12,30.2,
1094,17/01/2020 20:27,30.2,
1095,17/01/2020 20:42,30.2,
1096,17/01/2020 20:57,30.2,
1097,17/01/2020 21:12,30.2,
1098,17/01/2020 21:27,30.1,
1099,17/01/2020 21:42,30.1,
1100,17/01/2020 21:57,30,
1101,17/01/2020 22:12,30,
1102,17/01/2020 22:27,30,
1103,17/01/2020 22:42,29.9,
1104,17/01/2020 22:57,29.9,
1105,17/01/2020 23:12,29.8,
1106,17/01/2020 23:27,29.8,
1107,17/01/2020 23:42,29.7,
1108,17/01/2020 23:57,29.7,
1109,18/01/2020 00:12,29.6,
1110,18/01/2020 00:27,29.6,
1111,18/01/2020 00:42,29.5,
1112,18/01/2020 00:57,29.5,
1113,18/01/2020 01:12,29.4,
1114,18/01/2020 01:27,29.3,
1115,18/01/2020 01:42,29.2,
1116,18/01/2020 01:57,29.1,
1117,18/01/2020 02:12,29,
1118,18/01/2020 02:27,28.9,
1119,18/01/2020 02:42,28.8,
1120,18/01/2020 02:57,28.7,
1121,18/01/2020 03:12,28.6,
1122,18/01/2020 03:27,28.5,
1123,18/01/2020 03:42,28.5,
1124,18/01/2020 03:57,28.4,
1125,18/01/2020 04:12,28.4,
1126,18/01/2020 04:27,28.4,
1127,18/01/2020 04:42,28.4,
1128,18/01/2020 04:57,28.3,
1129,18/01/2020 05:12,28.3,
1130,18/01/2020 05:27,28.3,
1131,18/01/2020 05:42,28.2,
1132,18/01/2020 05:57,28.2,
1133,18/01/2020 06:12,28.2,
1134,18/01/2020 06:27,28.1,
1135,18/01/2020 06:42,28.1,
1136,18/01/2020 06:57,28.1,
1137,18/01/2020 07:12,28.1,
1138,18/01/2020 07:27,28.2,
1139,18/01/2020 07:42,28.2,
1140,18/01/2020 07:57,28.3,
1141,18/01/2020 08:12,28.3,
1142,18/01/2020 08:27,28.4,
1143,18/01/2020 08:42,28.5,
1144,18/01/2020 08:57,28.6,
1145,18/01/2020 09:12,28.8,
1146,18/01/2020 09:27,29,
1147,18/01/2020 09:42,29.5,
1148,18/01/2020 09:57,29.8,
1149,18/01/2020 10:12,29.9,
1150,18/01/2020 10:27,28.9,
1151,18/01/2020 10:42,28.6,
1152,18/01/2020 10:57,28.2,
1153,18/01/2020 11:12,28,
1154,18/01/2020 11:27,28.2,
1155,18/01/2020 11:42,28.3,
1156,18/01/2020 11:57,28.3,
1157,18/01/2020 12:12,27.9,
1158,18/01/2020 12:27,29,
1159,18/01/2020 12:42,29.8,
1160,18/01/2020 12:57,30.3,
1161,18/01/2020 13:12,30.6,
1162,18/01/2020 13:27,30.9,
1163,18/01/2020 13:42,29.5,
1164,18/01/2020 13:57,28.6,
1165,18/01/2020 14:12,28,
1166,18/01/2020 14:27,27.7,
1167,18/01/2020 14:42,27.7,
1168,18/01/2020 14:57,27.7,
1169,18/01/2020 15:12,27.6,
1170,18/01/2020 15:27,27.6,
1171,18/01/2020 15:42,27.7,
1172,18/01/2020 15:57,27.9,
1173,18/01/2020 16:12,28.1,
1174,18/01/2020 16:27,28.1,
1175,18/01/2020 16:42,28.1,
1176,18/01/2020 16:57,28.2,
1177,18/01/2020 17:12,28,
1178,18/01/2020 17:27,28,
1179,18/01/2020 17:42,28,
1180,18/01/2020 17:57,28.6,
1181,18/01/2020 18:12,29,
1182,18/01/2020 18:27,29.3,
1183,18/01/2020 18:42,29.4,
1184,18/01/2020 18:57,29.5,
1185,18/01/2020 19:12,29.6,
1186,18/01/2020 19:27,29.6,
1187,18/01/2020 19:42,29.7,
1188,18/01/2020 19:57,29.7,
1189,18/01/2020 20:12,29.7,
1190,18/01/2020 20:27,29.7,
1191,18/01/2020 20:42,29.7,
1192,18/01/2020 20:57,29.6,
1193,18/01/2020 21:12,29.6,
1194,18/01/2020 21:27,29.5,
1195,18/01/2020 21:42,29.5,
1196,18/01/2020 21:57,29.5,
1197,18/01/2020 22:12,29.4,
1198,18/01/2020 22:27,29.4,
1199,18/01/2020 22:42,29.3,
1200,18/01/2020 22:57,29.2,
1201,18/01/2020 23:12,29.1,
1202,18/01/2020 23:27,29.1,
1203,18/01/2020 23:42,29,
1204,18/01/2020 23:57,29,
1205,19/01/2020 00:12,28.9,
1206,19/01/2020 00:27,28.8,
1207,19/01/2020 00:42,28.8,
1208,19/01/2020 00:57,28.7,
1209,19/01/2020 01:12,28.7,
1210,19/01/2020 01:27,28.6,
1211,19/01/2020 01:42,28.6,
1212,19/01/2020 01:57,28.5,
1213,19/01/2020 02:12,28.3,
1214,19/01/2020 02:27,28.3,
1215,19/01/2020 02:42,28.3,
1216,19/01/2020 02:57,28.1,
1217,19/01/2020 03:12,28,
1218,19/01/2020 03:27,28,
1219,19/01/2020 03:42,28,
1220,19/01/2020 03:57,28,
1221,19/01/2020 04:12,27.9,
1222,19/01/2020 04:27,27.9,
1223,19/01/2020 04:42,27.9,
1224,19/01/2020 04:57,27.8,
1225,19/01/2020 05:12,27.8,
1226,19/01/2020 05:27,27.7,
1227,19/01/2020 05:42,27.6,
1228,19/01/2020 05:57,27.6,
1229,19/01/2020 06:12,27.6,
1230,19/01/2020 06:27,27.5,
1231,19/01/2020 06:42,27.5,
1232,19/01/2020 06:57,27.5,
1233,19/01/2020 07:12,27.4,
1234,19/01/2020 07:27,27.4,
1235,19/01/2020 07:42,27.4,
1236,19/01/2020 07:57,27.4,
1237,19/01/2020 08:12,27.5,
1238,19/01/2020 08:27,27.6,
1239,19/01/2020 08:42,27.7,
1240,19/01/2020 08:57,27.9,
1241,19/01/2020 09:12,28,
1242,19/01/2020 09:27,28.2,
1243,19/01/2020 09:42,28.3,
1244,19/01/2020 09:57,28.5,
1245,19/01/2020 10:12,28.6,
1246,19/01/2020 10:27,28.8,
1247,19/01/2020 10:42,28.9,
1248,19/01/2020 10:57,29,
1249,19/01/2020 11:12,29.1,
1250,19/01/2020 11:27,29.3,
1251,19/01/2020 11:42,29.5,
1252,19/01/2020 11:57,29.6,
1253,19/01/2020 12:12,29.7,
1254,19/01/2020 12:27,29.8,
1255,19/01/2020 12:42,29.9,
1256,19/01/2020 12:57,30,
1257,19/01/2020 13:12,30.2,
1258,19/01/2020 13:27,30.4,
1259,19/01/2020 13:42,30.6,
1260,19/01/2020 13:57,30.7,
1261,19/01/2020 14:12,30.7,
1262,19/01/2020 14:27,30.8,
1263,19/01/2020 14:42,30.9,
1264,19/01/2020 14:57,31,
1265,19/01/2020 15:12,31.1,
1266,19/01/2020 15:27,31.2,
1267,19/01/2020 15:42,31.4,
1268,19/01/2020 15:57,31.4,
1269,19/01/2020 16:12,31.5,
1270,19/01/2020 16:27,31.6,
1271,19/01/2020 16:42,31.6,
1272,19/01/2020 16:57,31.6,
1273,19/01/2020 17:12,31.6,
1274,19/01/2020 17:27,31.6,
1275,19/01/2020 17:42,31.6,
1276,19/01/2020 17:57,31.5,
1277,19/01/2020 18:12,31.5,
1278,19/01/2020 18:27,31.4,
1279,19/01/2020 18:42,31.4,
1280,19/01/2020 18:57,31.3,
1281,19/01/2020 19:12,31.1,
1282,19/01/2020 19:27,31,
1283,19/01/2020 19:42,30.9,
1284,19/01/2020 19:57,30.8,
1285,19/01/2020 20:12,30.8,
1286,19/01/2020 20:27,30.7,
1287,19/01/2020 20:42,30.6,
1288,19/01/2020 20:57,30.5,
1289,19/01/2020 21:12,30.4,
1290,19/01/2020 21:27,30.4,
1291,19/01/2020 21:42,30.3,
1292,19/01/2020 21:57,30.2,
1293,19/01/2020 22:12,30.2,
1294,19/01/2020 22:27,30.1,
1295,19/01/2020 22:42,30,
1296,19/01/2020 22:57,30,
1297,19/01/2020 23:12,29.9,
1298,19/01/2020 23:27,29.9,
1299,19/01/2020 23:42,29.8,
1300,19/01/2020 23:57,29.7,
1301,20/01/2020 00:12,29.6,
1302,20/01/2020 00:27,29.5,
1303,20/01/2020 00:42,29.5,
1304,20/01/2020 00:57,29.4,
1305,20/01/2020 01:12,29.3,
1306,20/01/2020 01:27,29.3,
1307,20/01/2020 01:42,29.2,
1308,20/01/2020 01:57,29.2,
1309,20/01/2020 02:12,29.1,
1310,20/01/2020 02:27,29,
1311,20/01/2020 02:42,29,
1312,20/01/2020 02:57,29,
1313,20/01/2020 03:12,28.9,
1314,20/01/2020 03:27,28.8,
1315,20/01/2020 03:42,28.7,
1316,20/01/2020 03:57,28.7,
1317,20/01/2020 04:12,28.6,
1318,20/01/2020 04:27,28.5,
1319,20/01/2020 04:42,28.5,
1320,20/01/2020 04:57,28.4,
1321,20/01/2020 05:12,28.4,
1322,20/01/2020 05:27,28.3,
1323,20/01/2020 05:42,28.2,
1324,20/01/2020 05:57,28.2,
1325,20/01/2020 06:12,28.1,
1326,20/01/2020 06:27,28,
1327,20/01/2020 06:42,28,
1328,20/01/2020 06:57,27.9,
1329,20/01/2020 07:12,27.8,
1330,20/01/2020 07:27,27.8,
1331,20/01/2020 07:42,27.8,
1332,20/01/2020 07:57,27.9,
1333,20/01/2020 08:12,27.9,
1334,20/01/2020 08:27,28,
1335,20/01/2020 08:42,28.4,
1336,20/01/2020 08:57,28.8,
1337,20/01/2020 09:12,29.2,
1338,20/01/2020 09:27,29.4,
1339,20/01/2020 09:42,29.7,
1340,20/01/2020 09:57,29.9,
1341,20/01/2020 10:12,28.5,
1342,20/01/2020 10:27,28,
1343,20/01/2020 10:42,28.3,
1344,20/01/2020 10:57,28.5,
1345,20/01/2020 11:12,28.6,
1346,20/01/2020 11:27,28.7,
1347,20/01/2020 11:42,28.7,
1348,20/01/2020 11:57,28.6,
1349,20/01/2020 12:12,28.8,
1350,20/01/2020 12:27,28.5,
1351,20/01/2020 12:42,28.7,
1352,20/01/2020 12:57,28.8,
1353,20/01/2020 13:12,28.8,
1354,20/01/2020 13:27,28.7,
1355,20/01/2020 13:42,28.4,
1356,20/01/2020 13:57,28.3,
1357,20/01/2020 14:12,28.3,
1358,20/01/2020 14:27,28.2,
1359,20/01/2020 14:42,28.4,
1360,20/01/2020 14:57,28.5,
1361,20/01/2020 15:12,28.4,
1362,20/01/2020 15:27,28.5,
1363,20/01/2020 15:42,28.4,
1364,20/01/2020 15:57,28.5,
1365,20/01/2020 16:12,28.3,
1366,20/01/2020 16:27,28.3,
1367,20/01/2020 16:42,28.3,
1368,20/01/2020 16:57,28.1,
1369,20/01/2020 17:12,28.3,
1370,20/01/2020 17:27,28.3,
1371,20/01/2020 17:42,28.4,
1372,20/01/2020 17:57,28.8,
1373,20/01/2020 18:12,29.3,
1374,20/01/2020 18:27,29.5,
1375,20/01/2020 18:42,29.7,
1376,20/01/2020 18:57,29.8,
1377,20/01/2020 19:12,29.9,
1378,20/01/2020 19:27,30,
1379,20/01/2020 19:42,30,
1380,20/01/2020 19:57,30,
1381,20/01/2020 20:12,30.1,
1382,20/01/2020 20:27,30.1,
1383,20/01/2020 20:42,30.1,
1384,20/01/2020 20:57,30.1,
1385,20/01/2020 21:12,30.1,
1386,20/01/2020 21:27,30.1,
1387,20/01/2020 21:42,30,
1388,20/01/2020 21:57,30,
1389,20/01/2020 22:12,30,
1390,20/01/2020 22:27,29.9,
1391,20/01/2020 22:42,29.9,
1392,20/01/2020 22:57,29.8,
1393,20/01/2020 23:12,29.8,
1394,20/01/2020 23:27,29.7,
1395,20/01/2020 23:42,29.7,
1396,20/01/2020 23:57,29.7,
1397,21/01/2020 00:12,29.6,
1398,21/01/2020 00:27,29.6,
1399,21/01/2020 00:42,29.5,
1400,21/01/2020 00:57,29.5,
1401,21/01/2020 01:12,29.4,
1402,21/01/2020 01:27,29.4,
1403,21/01/2020 01:42,29.3,
1404,21/01/2020 01:57,29.3,
1405,21/01/2020 02:12,29.2,
1406,21/01/2020 02:27,29.2,
1407,21/01/2020 02:42,29.1,
1408,21/01/2020 02:57,29.1,
1409,21/01/2020 03:12,29,
1410,21/01/2020 03:27,29,
1411,21/01/2020 03:42,28.9,
1412,21/01/2020 03:57,28.8,
1413,21/01/2020 04:12,28.8,
1414,21/01/2020 04:27,28.8,
1415,21/01/2020 04:42,28.7,
1416,21/01/2020 04:57,28.7,
1417,21/01/2020 05:12,28.7,
1418,21/01/2020 05:27,28.6,
1419,21/01/2020 05:42,28.6,
1420,21/01/2020 05:57,28.6,
1421,21/01/2020 06:12,28.5,
1422,21/01/2020 06:27,28.5,
1423,21/01/2020 06:42,28.5,
1424,21/01/2020 06:57,28.4,
1425,21/01/2020 07:12,28.4,
1426,21/01/2020 07:27,28.4,
1427,21/01/2020 07:42,28.4,
1428,21/01/2020 07:57,28.4,
1429,21/01/2020 08:12,28.5,
1430,21/01/2020 08:27,28.5,
1431,21/01/2020 08:42,28.6,
1432,21/01/2020 08:57,29,
1433,21/01/2020 09:12,29.3,
1434,21/01/2020 09:27,29.7,
1435,21/01/2020 09:42,29.9,
1436,21/01/2020 09:57,28.9,
1437,21/01/2020 10:12,28.3,
1438,21/01/2020 10:27,27.8,
1439,21/01/2020 10:42,27.8,
1440,21/01/2020 10:57,28.2,
1441,21/01/2020 11:12,28.2,
1442,21/01/2020 11:27,28.2,
1443,21/01/2020 11:42,28.3,
1444,21/01/2020 11:57,28.3,
1445,21/01/2020 12:12,28.2,
1446,21/01/2020 12:27,28.2,
1447,21/01/2020 12:42,28.1,
1448,21/01/2020 12:57,28.1,
1449,21/01/2020 13:12,28.3,
1450,21/01/2020 13:27,27.9,
1451,21/01/2020 13:42,28.3,
1452,21/01/2020 13:57,28.3,
1453,21/01/2020 14:12,28.4,
1454,21/01/2020 14:27,28.1,
1455,21/01/2020 14:42,28,
1456,21/01/2020 14:57,28.2,
1457,21/01/2020 15:12,28.1,
1458,21/01/2020 15:27,28.3,
1459,21/01/2020 15:42,28.3,
1460,21/01/2020 15:57,28.4,
1461,21/01/2020 16:12,28.5,
1462,21/01/2020 16:27,28.5,
1463,21/01/2020 16:42,28.4,
1464,21/01/2020 16:57,28.4,
1465,21/01/2020 17:12,28.3,
1466,21/01/2020 17:27,28.5,
1467,21/01/2020 17:42,28.6,
1468,21/01/2020 17:57,28.7,
1469,21/01/2020 18:12,28.7,
1470,21/01/2020 18:27,28.6,
1471,21/01/2020 18:42,28.5,
1472,21/01/2020 18:57,29,
1473,21/01/2020 19:12,29.4,
1474,21/01/2020 19:27,29.5,
1475,21/01/2020 19:42,29.6,
1476,21/01/2020 19:57,29.7,
1477,21/01/2020 20:12,29.8,
1478,21/01/2020 20:27,29.8,
1479,21/01/2020 20:42,29.8,
1480,21/01/2020 20:57,29.8,
1481,21/01/2020 21:12,29.8,
1482,21/01/2020 21:27,29.8,
1483,21/01/2020 21:42,29.7,
1484,21/01/2020 21:57,29.7,
1485,21/01/2020 22:12,29.7,
1486,21/01/2020 22:27,29.6,
1487,21/01/2020 22:42,29.6,
1488,21/01/2020 22:57,29.6,
1489,21/01/2020 23:12,29.5,
1490,21/01/2020 23:27,29.5,
1491,21/01/2020 23:42,29.5,
1492,21/01/2020 23:57,29.4,
1493,22/01/2020 00:12,29.4,
1494,22/01/2020 00:27,29.3,
1495,22/01/2020 00:42,29.3,
1496,22/01/2020 00:57,29.2,
1497,22/01/2020 01:12,29.1,
1498,22/01/2020 01:27,29.1,
1499,22/01/2020 01:42,29,
1500,22/01/2020 01:57,28.9,
1501,22/01/2020 02:12,28.8,
1502,22/01/2020 02:27,28.7,
1503,22/01/2020 02:42,28.6,
1504,22/01/2020 02:57,28.4,
1505,22/01/2020 03:12,28.3,
1506,22/01/2020 03:27,28.3,
1507,22/01/2020 03:42,28.3,
1508,22/01/2020 03:57,28.3,
1509,22/01/2020 04:12,28.1,
1510,22/01/2020 04:27,28.1,
1511,22/01/2020 04:42,28,
1512,22/01/2020 04:57,27.9,
1513,22/01/2020 05:12,27.8,
1514,22/01/2020 05:27,27.8,
1515,22/01/2020 05:42,27.8,
1516,22/01/2020 05:57,27.8,
1517,22/01/2020 06:12,27.7,
1518,22/01/2020 06:27,27.6,
1519,22/01/2020 06:42,27.5,
1520,22/01/2020 06:57,27.5,
1521,22/01/2020 07:12,27.4,
1522,22/01/2020 07:27,27.4,
1523,22/01/2020 07:42,27.5,
1524,22/01/2020 07:57,27.5,
1525,22/01/2020 08:12,27.6,
1526,22/01/2020 08:27,27.7,
1527,22/01/2020 08:42,27.8,
1528,22/01/2020 08:57,27.9,
1529,22/01/2020 09:12,28.2,
1530,22/01/2020 09:27,28.8,
1531,22/01/2020 09:42,29.1,
1532,22/01/2020 09:57,29.3,
1533,22/01/2020 10:12,28.6,
1534,22/01/2020 10:27,28,
1535,22/01/2020 10:42,27.7,
1536,22/01/2020 10:57,27.7,
1537,22/01/2020 11:12,27.9,
1538,22/01/2020 11:27,28,
1539,22/01/2020 11:42,27.7,
1540,22/01/2020 11:57,27.7,
1541,22/01/2020 12:12,28.2,
1542,22/01/2020 12:27,28.4,
